# CAMIRA HSC S23B Wide cluster catalog without star mask
# Oguri et al. arXiv:2512.13954
# column 1: ID
# column 2: Name
# column 3: RA [deg]
# column 4: Dec [deg]
# column 5: cluster photometric redshift z_cl
# column 6: richness N_mem
# column 7: spectroscopic redshift of BCG (-1.0 if not available)
  159 HSCJ000748+053436   1.951486   5.576707 0.4881  17.086 0.50207
  160 HSCJ000810+053656   2.039805   5.615662 0.7040  29.414 0.71743
  161 HSCJ000810+010021   2.040274   1.005958 0.3220  16.436 0.33112
  162 HSCJ000810+020112   2.043307   2.020099 0.3520  66.110 0.36502
  163 HSCJ000813+043418   2.053730   4.571678 0.7380  15.352 -1.0
  164 HSCJ000814+001121   2.058782   0.189159 0.4980  20.984 0.50664
  165 HSCJ000822-003845   2.090414  -0.645847 0.5640  41.285 -1.0
  166 HSCJ000826+002111   2.108983   0.352980 0.6700  20.225 0.68068
  167 HSCJ000835+011309   2.144432   1.219062 0.6660  15.304 -1.0
  168 HSCJ000841+021704   2.171604   2.284467 0.8621  15.627 -1.0
  169 HSCJ000842+025558   2.174068   2.932829 0.5245  15.698 0.50890
  170 HSCJ000849+005445   2.203878   0.912381 0.9481  20.916 -1.0
  171 HSCJ000851+045244   2.212465   4.878851 0.4043  26.008 0.37923
  172 HSCJ000851+005752   2.213423   0.964473 1.1241  16.136 -1.0
  173 HSCJ000854+011717   2.223364   1.288069 0.6200  51.336 -1.0
  174 HSCJ000854+001807   2.224607   0.302030 0.5881  21.645 -1.0
  175 HSCJ000856+021044   2.231585   2.179027 0.6304  17.909 -1.0
  176 HSCJ000856+025140   2.234557   2.861156 1.0979  26.565 -1.0
  177 HSCJ000905+043646   2.272156   4.612875 0.6056  19.288 0.59370
  178 HSCJ000909+031618   2.287330   3.271599 0.7790  16.304 -1.0
  179 HSCJ000912+051525   2.299360   5.256841 0.4190  15.331 0.40086
  180 HSCJ000913+030144   2.302649   3.029015 1.0955  35.874 -1.0
  181 HSCJ000914+014727   2.309522   1.790865 0.7934  23.595 0.79438
  182 HSCJ000915+055901   2.314121   5.983693 0.4389  15.858 -1.0
  183 HSCJ000916-010630   2.316621  -1.108441 0.7417  19.693 0.80658
  184 HSCJ000917+001250   2.322213   0.213907 0.5896  15.551 0.60323
  185 HSCJ000919+020639   2.329230   2.110800 0.8146  17.742 0.84114
  186 HSCJ000932+035810   2.383453   3.969496 0.9600  25.289 -1.0
  187 HSCJ000933+040055   2.387824   4.015220 0.1200  33.377 0.10235
  188 HSCJ000934+023831   2.390290   2.641937 0.4404  15.427 0.41441
  189 HSCJ000934+020833   2.390374   2.142614 0.1500  23.454 0.15991
  190 HSCJ000937+053908   2.404611   5.652147 0.2298  17.744 0.23609
  191 HSCJ000941+034214   2.419303   3.703801 0.5615  27.506 0.56155
  192 HSCJ000941+002530   2.419331   0.425020 0.1865  16.772 0.18781
  193 HSCJ000941+020413   2.422003   2.070228 0.3620  22.796 -1.0
  194 HSCJ000944-010124   2.434074  -1.023302 0.5640  17.843 0.58912
  195 HSCJ000948+051936   2.449758   5.326655 0.3700  26.564 0.37363
  196 HSCJ000950+050512   2.458097   5.086710 0.3451  18.307 -1.0
  197 HSCJ000953+051453   2.469128   5.248194 0.5364  20.094 -1.0
  198 HSCJ000959+051207   2.494544   5.202011 1.1239  17.997 -1.0
  199 HSCJ001000+031616   2.500758   3.271129 0.5881  20.216 0.56525
  200 HSCJ001003+011934   2.512120   1.326207 0.4100  20.809 0.41499
  201 HSCJ001005+035235   2.522645   3.876288 0.5900  15.992 0.60943
  202 HSCJ001009+054753   2.536811   5.798071 0.4157  21.263 -1.0
  203 HSCJ001012+035248   2.549565   3.880102 0.9548  29.050 -1.0
  204 HSCJ001018+004026   2.576274   0.673841 0.3630  16.575 -1.0
  205 HSCJ001022+025420   2.591336   2.905465 0.3220  26.790 0.33696
  206 HSCJ001023+002038   2.597706   0.343803 0.4260  18.159 0.45136
  207 HSCJ001025-003730   2.602741  -0.625102 0.9607  22.612 -1.0
  208 HSCJ001025+042654   2.603106   4.448431 0.4232  28.672 0.41358
  209 HSCJ001028+052335   2.618659   5.392997 0.8634  21.595 -1.0
  210 HSCJ001030+052559   2.624999   5.432939 0.3448  23.465 0.34068
  211 HSCJ001030+010724   2.626957   1.123283 0.4149  15.189 0.41856
  212 HSCJ001032+054907   2.633339   5.818505 0.7182  29.694 -1.0
  213 HSCJ001033+053504   2.639493   5.584366 0.5229  26.091 0.53232
  214 HSCJ001035+005634   2.644384   0.942864 0.9196  16.678 -1.0
  215 HSCJ001038+054256   2.657426   5.715498 0.8109  15.301 -1.0
  216 HSCJ001039+042951   2.662442   4.497416 0.4858  15.510 0.48297
  217 HSCJ001043+015128   2.681164   1.857883 0.6589  30.755 0.66538
  218 HSCJ001046+031513   2.693189   3.253735 0.9180  38.666 -1.0
  219 HSCJ001047-002332   2.696173  -0.392341 0.5746  19.026 0.57408
  220 HSCJ001051+055257   2.710523   5.882603 0.7140  16.397 0.73612
  221 HSCJ001055+054456   2.730889   5.748813 0.4160  24.151 0.41669
  222 HSCJ001106+033131   2.774411   3.525224 0.9840  23.678 -1.0
  223 HSCJ001110+050603   2.793162   5.100699 0.4220  18.177 0.41086
  224 HSCJ001116+005144   2.816325   0.862120 0.3627  16.013 -1.0
  225 HSCJ001116+002133   2.817980   0.359303 0.4140  15.963 0.42086
  226 HSCJ001128+030324   2.866525   3.056706 0.7059  34.501 0.67586
  227 HSCJ001142+015738   2.924478   1.960556 0.6442  29.442 -1.0
  228 HSCJ001155+024833   2.979039   2.809229 0.7014  21.408 0.68065
  229 HSCJ001157+021541   2.988072   2.261516 0.3040  17.799 0.33534
  230 HSCJ001204+002558   3.017740   0.432687 0.9100  18.172 0.91320
  231 HSCJ001216+052116   3.065044   5.354348 0.5650  25.182 0.60020
  232 HSCJ001222+024502   3.091865   2.750688 1.0395  21.454 -1.0
  233 HSCJ001229-001320   3.120818  -0.222348 0.4280  17.343 0.40462
  234 HSCJ001231+021418   3.128262   2.238299 0.3560  21.076 -1.0
  235 HSCJ001233+044932   3.137429   4.825654 0.9997  18.116 -1.0
  236 HSCJ001237+023725   3.153891   2.623749 0.6999  19.491 0.68015
  237 HSCJ001237+011112   3.155715   1.186706 0.5960  25.471 -1.0
  238 HSCJ001242+045123   3.175862   4.856251 0.2600  16.113 0.29090
  239 HSCJ001244+013457   3.183525   1.582540 0.5032  16.485 0.50871
  240 HSCJ001247+031204   3.195360   3.201037 0.6860  47.184 -1.0
  241 HSCJ001251+001725   3.212409   0.290337 0.1427  22.297 0.14759
  242 HSCJ001253+002000   3.219413   0.333411 0.4216  19.421 0.42326
  243 HSCJ001257+004131   3.236878   0.691929 0.1529  20.045 0.14757
  244 HSCJ001307+003022   3.279558   0.506065 0.4780  18.956 0.49414
  245 HSCJ001307+022304   3.280526   2.384484 0.6738  20.032 -1.0
  246 HSCJ001309+020742   3.286033   2.128273 0.3427  16.226 0.33548
  247 HSCJ001334+025612   3.393525   2.936585 0.6686  15.246 -1.0
  248 HSCJ001342-002739   3.425201  -0.460966 1.2220  24.748 -1.0
  249 HSCJ001347+034129   3.446069   3.691373 0.2031  17.877 0.19564
  250 HSCJ001359+022142   3.494155   2.361742 0.8000  18.383 -1.0
  251 HSCJ001400+022711   3.501425   2.453157 0.3320  33.110 0.33682
  252 HSCJ001401-003612   3.502116  -0.603228 0.8281  23.091 -1.0
  253 HSCJ001424-004532   3.600843  -0.758845 0.9861  34.977 -1.0
  254 HSCJ001428+005030   3.618176   0.841800 1.0787  15.076 -1.0
  255 HSCJ001441+041440   3.670072   4.244513 1.2890  35.296 -1.0
  256 HSCJ001441+032606   3.670704   3.434908 0.5769  21.030 0.57550
  257 HSCJ001445-010050   3.687847  -1.014022 0.8329  15.045 -1.0
  258 HSCJ001446-000840   3.689649  -0.144403 0.2400  15.308 -1.0
  259 HSCJ001449+011349   3.702148   1.230186 0.8182  15.476 -1.0
  260 HSCJ001450+005756   3.706947   0.965678 0.3823  16.341 0.38468
  261 HSCJ001453+000718   3.720881   0.121744 0.4447  18.220 0.44106
  262 HSCJ001458-005707   3.741568  -0.951960 0.5301  49.521 -1.0
  263 HSCJ001500+050937   3.749420   5.160363 0.4220  22.153 -1.0
  264 HSCJ001506+031101   3.775223   3.183645 0.6980  28.082 0.68336
  265 HSCJ001506+012505   3.776182   1.418106 0.5607  17.274 0.56625
  266 HSCJ001507+045542   3.778649   4.928247 0.6763  20.498 0.67807
  267 HSCJ001514+010614   3.808974   1.103848 1.0700  20.888 -1.0
  268 HSCJ001518+005337   3.823310   0.893699 0.8670  15.466 0.86929
  269 HSCJ001519+013005   3.831056   1.501472 0.3818  18.025 -1.0
  270 HSCJ001524+033147   3.848022   3.529621 0.2913  17.265 -1.0
  271 HSCJ001524+013219   3.848122   1.538529 0.5609  16.198 0.58743
  272 HSCJ001524+000913   3.848836   0.153562 0.4260  28.057 0.44391
  273 HSCJ001535+014933   3.894193   1.825876 0.2395  17.620 0.29651
  274 HSCJ001545+051126   3.937820   5.190451 0.2097  19.056 -1.0
