# CAMIRA HSC S18A Wide cluster catalog with star mask
# (updated version of catalog presented in Oguri+2018, PASJ, 70, S20)
# column 1: ID
# column 2: Name
# column 3: RA [deg]
# column 4: Dec [deg]
# column 5: cluster photometric redshift z_cl
# column 6: richness N_mem
# column 7: spectroscopic redshift of BCG (-1.0 if not available)
  276 HSCJ020936-022040  32.401105  -2.344519 0.6880  18.894 -1.0
  277 HSCJ020942-024502  32.425769  -2.750684 0.2056  29.067 0.20790
  278 HSCJ020944-025145  32.432664  -2.862591 0.9660  20.849 -1.0
  279 HSCJ020945-032853  32.438614  -3.481283 0.9691  26.564 -1.0
  280 HSCJ020946-034909  32.442169  -3.819084 1.0046  23.136 -1.0
  281 HSCJ020950-042207  32.458734  -4.368594 0.1380  17.412 0.13937
  282 HSCJ020953-032306  32.471080  -3.384880 0.9760  17.537 -1.0
  283 HSCJ020953-030140  32.471701  -3.027683 0.8920  15.011 -1.0
  284 HSCJ020954-063716  32.476931  -6.621165 0.7661  15.352 -1.0
  285 HSCJ020959-013839  32.494208  -1.644154 0.7100  17.097 0.67308
  286 HSCJ020959-053816  32.497040  -5.637899 0.9363  15.930 -1.0
  287 HSCJ021002-024309  32.509846  -2.719187 0.6582  21.087 -1.0
  288 HSCJ021003-012338  32.513990  -1.393887 0.2941  17.570 0.32164
  289 HSCJ021004-021215  32.517851  -2.204132 0.7107  21.156 -1.0
  290 HSCJ021014-033845  32.557629  -3.645901 0.8239  15.131 -1.0
  291 HSCJ021018-030955  32.573021  -3.165230 0.2389  41.037 0.24492
  292 HSCJ021019-030149  32.577303  -3.030236 0.7359  17.659 -1.0
  293 HSCJ021023-055348  32.594944  -5.896697 0.9680  16.349 -1.0
  294 HSCJ021023-040245  32.596775  -4.045738 0.6206  18.059 0.59711
  295 HSCJ021034-051127  32.640488  -5.190870 0.8319  16.445 -1.0
  296 HSCJ021044-055708  32.681681  -5.952149 0.5390  21.852 0.53585
  297 HSCJ021045-025718  32.686212  -2.955125 0.5287  25.087 0.52679
  298 HSCJ021050-023656  32.707952  -2.615637 0.8740  19.841 -1.0
  299 HSCJ021058-061135  32.741234  -6.193035 0.4361  38.921 -1.0
  300 HSCJ021059-015929  32.745588  -1.991521 0.8872  15.832 -1.0
  301 HSCJ021102-045318  32.757776  -4.888328 0.1393  18.191 -1.0
  302 HSCJ021102-031114  32.758182  -3.187292 0.8468  17.584 -1.0
  303 HSCJ021103-052143  32.761317  -5.361819 0.7120  15.782 -1.0
  304 HSCJ021104-052930  32.766996  -5.491542 0.6455  23.773 -1.0
  305 HSCJ021109-031851  32.788062  -3.314269 0.2320  26.422 -1.0
  306 HSCJ021111-042041  32.793810  -4.344771 0.4620  24.015 0.44328
  307 HSCJ021115-034323  32.811922  -3.722934 0.7515  56.296 -1.0
  308 HSCJ021127-061056  32.861419  -6.182294 0.4248  17.530 0.42836
  309 HSCJ021129-051234  32.872292  -5.209412 0.9371  21.193 -1.0
  310 HSCJ021142-031129  32.923914  -3.191256 0.2040  15.085 0.21488
  311 HSCJ021148-020350  32.951843  -2.063801 0.7060  20.496 0.68150
  312 HSCJ021153-061833  32.970640  -6.309148 0.8287  19.593 0.81653
  313 HSCJ021159-022854  32.996137  -2.481586 0.6541  17.505 -1.0
  314 HSCJ021202-034646  33.006265  -3.779490 0.7244  17.885 -1.0
  315 HSCJ021205-023739  33.019808  -2.627524 0.6160  16.675 -1.0
  316 HSCJ021223-061052  33.094605  -6.181013 0.4301  33.061 0.42678
  317 HSCJ021227-053736  33.112484  -5.626563 0.2973  74.833 0.29991
  318 HSCJ021227-060430  33.114444  -6.075054 0.2940  16.125 0.29654
  319 HSCJ021230-050846  33.125032  -5.146144 0.9693  24.494 -1.0
  320 HSCJ021231-041706  33.128080  -4.285067 1.1779  15.151 -1.0
  321 HSCJ021234-040732  33.142548  -4.125620 0.6520  16.805 -1.0
  322 HSCJ021242-055528  33.174349  -5.924545 0.7480  33.960 -1.0
  323 HSCJ021243-034912  33.177592  -3.820130 0.5989  16.634 0.57959
  324 HSCJ021243-031907  33.177625  -3.318498 0.4909  21.091 -1.0
  325 HSCJ021314-030701  33.308392  -3.116890 0.2420  22.548 -1.0
  326 HSCJ021319-031826  33.330794  -3.307175 0.8714  16.118 -1.0
  327 HSCJ021321-060437  33.337993  -6.076814 0.6854  50.342 -1.0
  328 HSCJ021325-055113  33.353809  -5.853650 1.0337  17.217 -1.0
  329 HSCJ021328-051147  33.368319  -5.196259 0.4459  24.280 0.44201
